team_id,players,total_score,balance_score,strength_score,complementary_score
14,"['Vince Carter', 'Jordan Hamilton', 'Will Bynum', 'Monta Ellis', 'Troy Murphy']",0.7141018350892359,0.6113747339282389,0.3928708333333333,0.80495
15,"['Stephen Curry', 'Will Bynum', 'Andre Miller', 'Jeff Foster', 'Eduardo Najera']",0.6922441111049936,0.677064907366625,0.41292916666666657,0.75535
16,"['Shannon Brown', 'Garrett Temple', 'Gary Neal', 'Al Harrington', 'Kosta Koufos']",0.3733156385304421,0.5656584235362812,0.26924583333333335,0.3543999999999999
17,"['Kevin Martin', 'Marco Belinelli', 'Jonas Valanciunas', 'Nolan Smith', 'Chris Johnson']",0.4813346117908095,0.509539078605397,0.4005583333333333,0.4926
18,"[""Kyle O'Quinn"", 'DeMar DeRozan', 'Al Thornton', 'DeQuan Jones', 'Garrett Temple']",0.2869968615661119,0.39000824377407983,0.2796375,0.26649999999999996
19,"['John Henson', 'Chase Budinger', 'Anthony Parker', 'Manny Harris', 'Al Harrington']",0.35079790708051706,0.45464854720344794,0.33653750000000004,0.3315999999999998
20,"['Eric Gordon', 'Jeff Foster', 'Nolan Smith', 'Garrett Temple', 'Richard Jefferson']",0.4359828260580621,0.5662021737204137,0.28724999999999995,0.43995000000000006
21,"['Donte Greene', 'Chris Wilcox', ""Kyle O'Quinn"", 'Kevin Seraphin', 'Monta Ellis']",0.5067159492318051,0.6260729948787002,0.3580333333333333,0.5130000000000001
22,"['Travis Outlaw', 'Josh Smith', 'Will Bynum', 'Garrett Temple', 'Jason Maxiell']",0.5412026533422621,0.6394260222817474,0.32142499999999996,0.56725
23,"['Greg Monroe', 'Nolan Smith', 'Julyan Stone', 'Christian Eyenga', 'Mickael Pietrus']",0.5676896276996577,0.5111683513310525,0.2818625,0.6410499999999999
24,"['Marcus Camby', 'Jason Maxiell', 'Christian Eyenga', 'Jrue Holiday', 'Marcus Morris']",0.4065288941757468,0.5777967945049787,0.3086625,0.3908000000000001
25,"['Paul Millsap', 'DeMar DeRozan', 'Shannon Brown', 'Ekpe Udoh', 'Victor Claver']",0.3290146803515677,0.4386728690104523,0.358025,0.29929999999999984
26,"['Tim Duncan', 'Manny Harris', 'Dennis Horner', 'Donte Greene', 'Chase Budinger']",0.3374159025163952,0.4862976834426357,0.264675,0.3210999999999998
27,"['Victor Claver', 'Dennis Horner', 'Brian Cardinal', 'Elton Brand', 'Greg Monroe']",0.21756957988546027,0.28648053256973494,0.2451166666666667,0.19690000000000007
28,"['Gary Neal', 'Chris Wilcox', 'Tim Duncan', 'Dexter Pittman', 'Marcus Morris']",0.40349294996469587,0.5417779997646396,0.36970833333333336,0.3811
29,"['Devin Brown', 'Larry Sanders', 'Jeremy Evans', 'Kendrick Perkins', 'Carmelo Anthony']",0.341445625994564,0.49145833996376165,0.38927916666666657,0.2990499999999997
30,"['Ish Smith', 'Al Harrington', ""Kyle O'Quinn"", 'Elton Brand', 'Darren Collison']",0.6316760918260942,0.8094322788406282,0.2916416666666667,0.66645
31,"['Julyan Stone', 'Terrel Harris', 'Jeff Foster', 'Darren Collison', 'Eric Gordon']",0.5329114590428073,0.6283930602853834,0.2816166666666667,0.5662999999999998
32,"['Jeff Green', 'DaJuan Summers', 'Manny Harris', 'Rodrigue Beaubois', ""Kyle O'Quinn""]",0.5107279942269338,0.5650449615128933,0.25564166666666666,0.5537499999999999
33,"['George Hill', 'Kendrick Perkins', ""Kyle O'Quinn"", 'Chase Budinger', 'Larry Sanders']",0.3035190037645582,0.620214191763723,0.3404125,0.22774999999999973
34,"['Nolan Smith', 'Monta Ellis', 'DeMar DeRozan', 'Ryan Anderson', 'Kendrick Perkins']",0.6856769631226696,0.6853547541511317,0.40075833333333344,0.7467999999999998
35,"['Troy Murphy', 'Jonas Jerebko', 'Al Harrington', 'Shannon Brown', 'Dominic McGuire']",0.26256987086958905,0.3909324724639274,0.28013333333333335,0.23129999999999998
36,"['George Hill', 'Victor Claver', 'Mike Bibby', 'Jose Calderon', 'Andrea Bargnani']",0.5198500212545973,0.6514959750306495,0.3609041666666666,0.5256999999999998
37,"['Mike Bibby', 'James Posey', 'Ish Smith', 'Raymond Felton', 'Garrett Temple']",0.5120521726011433,0.4759353173409563,0.25371249999999995,0.5751499999999999
38,"['Mike Bibby', 'DeQuan Jones', 'Troy Murphy', 'Carmelo Anthony', 'Kosta Koufos']",0.36737052126378605,0.5911618084252419,0.292775,0.3353999999999997
39,"['Jose Calderon', 'Al Harrington', 'Terrence Ross', 'Travis Outlaw', 'Jeff Green']",0.5118974178308757,0.5006327855391722,0.35468333333333324,0.5479999999999999
40,"['Dominic McGuire', 'Darren Collison', 'Kevin Seraphin', 'Randy Foye', 'Jason Richardson']",0.6104633328917098,0.7063722192780655,0.28385,0.6599
41,"['Kendrick Perkins', 'Gary Neal', 'Luis Scola', 'Travis Diener', 'Josh Smith']",0.5177029603186589,0.6642155687910603,0.34157083333333327,0.5240499999999999
42,"['Travis Diener', 'Mickael Pietrus', 'Stephen Curry', 'Anthony Parker', 'Randy Foye']",0.5638197014788967,0.4278188431926445,0.2901791666666667,0.6516000000000001
43,"['Julyan Stone', 'Jose Calderon', 'Chase Budinger', 'Monta Ellis', 'Chris Singleton']",0.5649952522069065,0.42659334804604443,0.3251416666666666,0.6460499999999998
44,"['Chris Singleton', 'Jordan Hamilton', 'Peja Stojakovic', 'Manny Harris', 'John Henson']",0.3403910253631529,0.4076276690876868,0.30017916666666655,0.3345999999999999
45,"['Victor Claver', 'Jeff Green', 'DeQuan Jones', 'Elton Brand', 'Christian Eyenga']",0.27228764193530464,0.39136761290203126,0.25885,0.24964999999999993
46,"['Terrence Ross', 'Larry Sanders', 'Anthony Parker', 'Richard Jefferson', 'Troy Murphy']",0.2564423430503775,0.4654364536691833,0.3136458333333333,0.1994
47,"['Marcus Camby', 'Luis Scola', 'Greg Monroe', 'Jonas Valanciunas', 'Jrue Holiday']",0.5559560439839034,0.5904194598926891,0.49958749999999996,0.5606500000000001
48,"['Kosta Koufos', 'Jarron Collins', 'Danny Green', 'Vladimir Radmanovic', 'Amir Johnson']",0.20488903149614235,0.4386018766409491,0.24342499999999992,0.14655
49,"['Manny Harris', 'Chris Wilcox', 'Julyan Stone', 'Ryan Anderson', 'Jason Richardson']",0.38417680486479777,0.4365120324319859,0.38143333333333335,0.3735499999999999
50,"['CJ McCollum', 'Manny Harris', 'Will Bynum', 'Chris Wilcox', 'Dominic McGuire']",0.4155895124825083,0.569688416550056,0.2444083333333334,0.41924999999999996
51,"['Al Thornton', 'Semih Erden', 'Ish Smith', 'Josh Smith', 'Will Bynum']",0.6696584235585288,0.7132353237235259,0.3034208333333333,0.7388
52,"['Julyan Stone', 'Garrett Temple', 'C.J. Watson', 'Al Thornton', 'Dexter Pittman']",0.42643161167459354,0.6646107444972901,0.25,0.4132
53,"['Travis Diener', 'Eduardo Najera', 'Jonas Valanciunas', 'Randy Foye', 'Christian Eyenga']",0.4650210896135821,0.5471322640905477,0.2082416666666666,0.50245
54,"['Terrence Ross', 'Chris Singleton', 'George Hill', 'Diante Garrett', 'Peja Stojakovic']",0.42907507122359956,0.4968046414906645,0.2800291666666667,0.4464999999999999
55,"['Manny Harris', 'Peja Stojakovic', 'Mike Wilks', 'Yakhouba Diawara', 'Andre Miller']",0.4295418759484298,0.5350583396561991,0.22342083333333335,0.45109999999999995
56,"['Andre Miller', 'Jordan Hamilton', 'Jonas Jerebko', 'Kevin Martin', 'Elton Brand']",0.537970597066947,0.5533081471129804,0.40652916666666666,0.5628500000000001
57,"['Mike Wilks', 'Eric Gordon', 'Anthony Parker', 'Jeremy Evans', 'Yao Ming']",0.3533896189024389,0.8892682926829268,0.2929958333333334,0.25149999999999983
58,"['Jrue Holiday', 'DeMar DeRozan', 'Andre Miller', 'Josh Smith', 'Greg Monroe']",0.7293765198419808,0.6224476322798724,0.4749958333333333,0.8068000000000001
59,"['Anthony Parker', 'Ryan Anderson', 'James Posey', 'Manny Harris', 'Yakhouba Diawara']",0.24712929247319104,0.3885661164879405,0.29669583333333327,0.20620000000000002
60,"['Yakhouba Diawara', 'Chase Budinger', 'Vladimir Radmanovic', 'Tim Duncan', 'Elton Brand']",0.2911476805311316,0.3793428702075451,0.329875,0.26394999999999985
61,"['Serge Ibaka', 'Eduardo Najera', 'Eric Gordon', 'Manny Harris', 'Al Thornton']",0.31653633432691164,0.4593380621794113,0.33677083333333335,0.2815999999999999
62,"['Jarron Collins', 'Manny Harris', 'Andre Miller', 'Jeremy Evans', 'Jrue Holiday']",0.5059697582347634,0.5804608882317568,0.26567083333333336,0.5414999999999999
63,"['Terrence Ross', 'Rodrigue Beaubois', 'Devin Brown', 'Larry Sanders', 'Travis Diener']",0.5248027898025404,0.521976932016936,0.22127499999999997,0.5904499999999999
64,"['John Henson', 'Mike Wilks', 'Randy Foye', 'Theo Ratliff', 'Christian Eyenga']",0.36422341627145594,0.5730644418097057,0.168325,0.36145000000000005
65,"['Greg Monroe', 'Josh Smith', 'John Henson', 'Jeff Foster', 'Dominic McGuire']",0.3517598660385042,0.32138244025669493,0.42185,0.34324999999999994
66,"['Terrel Harris', 'Victor Claver', 'Shannon Brown', 'Tyrus Thomas', 'Elton Brand']",0.32250325916487943,0.49268006109919626,0.268075,0.2977
67,"['Chris Johnson', 'Anthony Parker', 'Donte Greene', 'Jordan Hamilton', 'Marcus Camby']",0.2467306421795138,0.39401261453009173,0.3389916666666666,0.19540000000000007
68,"['Randy Foye', 'Carmelo Anthony', 'Yakhouba Diawara', 'Troy Murphy', 'Christian Eyenga']",0.44504823322641673,0.4102632215094454,0.29012499999999997,0.4856999999999999
69,"['Josh Smith', 'Brian Cardinal', 'Jon Brockman', 'Terrence Ross', 'Dennis Horner']",0.24102289186256304,0.365890112417087,0.2506625,0.2122
70,"['Jason Maxiell', 'Josh Smith', 'Jeremy Evans', 'Brian Cardinal', 'Theo Ratliff']",0.17720569650229523,0.36593381001530223,0.24750416666666672,0.12169999999999981
71,"['Mike Bibby', 'Jeff Green', 'Al Harrington', 'Josh Smith', 'Dexter Pittman']",0.4462451802516343,0.6040637016775617,0.39993750000000006,0.4223500000000001
72,"['Stephen Curry', 'Serge Ibaka', 'Julyan Stone', 'Darren Collison', 'Yao Ming']",0.7270458079268293,0.9219512195121952,0.4429874999999999,0.7461500000000001
73,"['Travis Diener', 'Greg Monroe', 'Amir Johnson', 'Mickael Pietrus', 'Manny Harris']",0.4363700821585669,0.5901838810571121,0.2733166666666667,0.4383500000000001
74,"['Brian Cardinal', 'Darren Collison', 'Vince Carter', 'Ronnie Price', 'Stephen Curry']",0.6845368254506712,0.592374669671142,0.39140416666666655,0.7670999999999999
75,"['Jodie Meeks', 'Jordan Hamilton', 'Brian Cardinal', 'Mickael Pietrus', 'Danny Green']",0.2547054689337674,0.2959739595584493,0.2659625,0.24345000000000003
76,"['Jason Maxiell', 'Victor Claver', 'Marco Belinelli', 'Jonas Valanciunas', 'Marcus Camby']",0.2743516895460668,0.4729445969737786,0.3928666666666666,0.20640000000000008
77,"['Jason Maxiell', 'Travis Diener', 'Victor Claver', 'Paul Millsap', 'Chris Singleton']",0.3292369200306658,0.5928253002044382,0.20768750000000002,0.29880000000000007
78,"['Jonas Valanciunas', 'DeMar DeRozan', 'Raymond Felton', 'Shannon Brown', 'Jason Maxiell']",0.5405878691572668,0.5767066277151117,0.40407916666666666,0.5620999999999999
79,"['Larry Sanders', 'Al Thornton', 'Rodrigue Beaubois', 'Shannon Brown', 'Ronnie Price']",0.5933247253620634,0.5399606690804228,0.28863749999999994,0.67005
80,"['Mickael Pietrus', 'Andre Miller', 'Al Thornton', 'Chase Budinger', 'Christian Eyenga']",0.45723785212909596,0.40298984752730715,0.32336250000000005,0.4975499999999998
81,"['Mike Bibby', 'Victor Claver', 'Chris Singleton', 'Aron Baynes', 'Julyan Stone']",0.3370121003406603,0.530672335604402,0.24864166666666668,0.31445000000000006
82,"['Manny Harris', 'Kosta Koufos', 'Tyrus Thomas', 'Al Harrington', 'Jarron Collins']",0.3067848449087631,0.5031656327250876,0.24706666666666674,0.27749999999999997
83,"['Terrence Ross', 'Semih Erden', 'Raymond Felton', 'Dwayne Jones', 'Jrue Holiday']",0.47774293550259195,0.6334654033506133,0.2750875,0.4878
84,"['Jeff Green', 'Rodrigue Beaubois', 'Jonas Valanciunas', 'Manny Harris', 'Raymond Felton']",0.689638209257337,0.6070755617155812,0.3691791666666666,0.7759999999999997
85,"['Jordan Hamilton', 'James Posey', 'Tim Duncan', 'Victor Claver', 'Kendrick Perkins']",0.283781804671134,0.41692453114089356,0.33208750000000004,0.24489999999999992
86,"['James Posey', 'Dennis Horner', 'Manny Harris', 'Carmelo Anthony', 'Nolan Smith']",0.49760376075915813,0.48130423839438885,0.24302083333333335,0.5556499999999998
87,"['Tyrus Thomas', 'DeQuan Jones', 'Marco Belinelli', 'Marcus Camby', 'Ryan Anderson']",0.3189809814792909,0.39517737652860574,0.4242291666666666,0.2801
88,"['Marco Belinelli', ""Kyle O'Quinn"", 'Garrett Temple', 'Victor Claver', 'Mike Bibby']",0.27732250364863026,0.5065500243242016,0.30813333333333326,0.22160000000000005
89,"['Randy Foye', 'DaJuan Summers', 'Jeremy Evans', 'Devin Brown', 'Garrett Temple']",0.370600416292402,0.3958652752826808,0.2242375,0.39654999999999985
90,"['Elton Brand', 'Eduardo Najera', 'Vince Carter', 'Dominic McGuire', 'C.J. Watson']",0.2873539460449487,0.5592554736329912,0.33047083333333327,0.21985000000000007
91,"['Monta Ellis', 'Chris Singleton', 'Garrett Temple', 'Victor Claver', 'Al Harrington']",0.4527032606179672,0.49059257078644775,0.2834625,0.48085000000000006
92,"['Jon Brockman', 'Jarron Collins', 'Manny Harris', 'Semih Erden', 'Elton Brand']",0.18915148178879992,0.5212223785920002,0.2213208333333333,0.1110999999999999
93,"['Donte Greene', 'Rodrigue Beaubois', 'Kendrick Perkins', 'Al Thornton', 'Richard Jefferson']",0.4469556508355157,0.6108460055701044,0.28425833333333334,0.44670000000000004
94,"['Carmelo Anthony', 'Terrence Ross', 'Garrett Temple', 'Kosta Koufos', 'Brian Cardinal']",0.3358450934595857,0.5412089563972381,0.3007916666666666,0.29934999999999995
95,"['Manny Harris', 'Ekpe Udoh', 'Jonas Jerebko', 'Chris Singleton', 'Vince Carter']",0.3376647899919723,0.46462359994648217,0.3167083333333333,0.31495
96,"['Luis Scola', 'Gary Neal', 'Vince Carter', 'Kevin Martin', 'Marco Belinelli']",0.47184755899084796,0.47441289327231984,0.5094041666666667,0.46325
97,"[""Kyle O'Quinn"", 'Manny Harris', 'Jonas Valanciunas', 'James Posey', 'Kevin Martin']",0.3386533181956194,0.4940512879707959,0.3788041666666667,0.29674999999999996
98,"['Travis Outlaw', 'Donte Greene', 'Mike Wilks', 'Ronnie Price', 'Dennis Horner']",0.3631866968108759,0.6099238120725058,0.16632083333333336,0.35250000000000004
99,"['Carmelo Anthony', 'Travis Diener', 'Al Harrington', 'Andrea Bargnani', 'Mike Wilks']",0.5740075893973133,0.7381880959820892,0.2899291666666666,0.5997
100,"['Luol Deng', 'Andrea Bargnani', 'Jon Brockman', 'C.J. Watson', 'Mike Wilks']",0.3909696994204538,0.7584188294696922,0.3274125,0.3258499999999999
101,"['Jonas Valanciunas', 'Jon Brockman', 'Manny Harris', 'Nolan Smith', 'Al Harrington']",0.4669781731253825,0.5867211541692167,0.28623333333333334,0.48005
102,"['Chris Johnson', 'James Posey', 'Jeff Foster', 'Garrett Temple', 'Peja Stojakovic']",0.19932546016073865,0.44132390107159125,0.2925125,0.12749999999999995
103,"['Chris Wilcox', 'Troy Murphy', 'Shannon Brown', 'Aron Baynes', 'Luis Scola']",0.34320045396156973,0.45583635974379855,0.36263333333333336,0.31489999999999996
104,"['Will Bynum', 'Chris Wilcox', 'Luol Deng', 'Jordan Hamilton', 'Yakhouba Diawara']",0.46586394854396473,0.5040471569597655,0.30081250000000004,0.4930499999999999
105,"['Greg Monroe', 'C.J. Watson', 'Eduardo Najera', 'Julyan Stone', 'Monta Ellis']",0.6020650079326969,0.628970886217979,0.37549583333333325,0.6448500000000001
106,"['Eduardo Najera', 'Aron Baynes', 'DeMar DeRozan', 'Dexter Pittman', 'Greg Monroe']",0.41343030502600503,0.4396478668400333,0.35678750000000004,0.4199500000000001
107,"['Yao Ming', 'Chase Budinger', 'C.J. Watson', 'Luol Deng', 'Kendrick Perkins']",0.4168072638718324,0.8887650924788839,0.3800500000000001,0.3235499999999998
108,"['Victor Claver', 'Andrea Bargnani', 'Brian Cardinal', 'Garrett Temple', 'James Posey']",0.2449380778718439,0.43412051914562544,0.23326666666666673,0.2069000000000001
109,"['Darren Collison', 'Jonas Jerebko', 'Aron Baynes', 'Anthony Parker', 'Jason Maxiell']",0.4760652242995034,0.7460598286633552,0.34567500000000007,0.44615000000000016
110,"['Jonas Jerebko', 'DeQuan Jones', 'Dexter Pittman', 'Kendrick Perkins', 'Terrel Harris']",0.3136410163077629,0.5755151087184198,0.25262500000000004,0.27059999999999995
111,"['Diante Garrett', 'Yakhouba Diawara', 'DaJuan Summers', 'Vince Carter', 'Semih Erden']",0.4012407032451842,0.4299088549678945,0.16626249999999998,0.44545
112,"['Jonas Jerebko', 'Dominic McGuire', 'Danny Green', 'Chase Budinger', ""Kyle O'Quinn""]",0.24387354538376058,0.3212194692250705,0.25390416666666665,0.22515000000000002
113,"['George Hill', 'Jon Brockman', 'Jonas Valanciunas', 'Troy Murphy', 'Gary Neal']",0.3086115355883273,0.620147737255516,0.3212291666666667,0.23914999999999992
114,"['Jonas Jerebko', 'Julyan Stone', 'Jonas Valanciunas', 'C.J. Watson', 'Ronnie Price']",0.5133485874632574,0.5847697497550493,0.33622083333333336,0.536
115,"['Jason Maxiell', 'Jordan Hamilton', 'Amir Johnson', 'George Hill', 'Raymond Felton']",0.48878460624950154,0.5847557083300107,0.3780416666666666,0.49195
116,"['Mike Bibby', 'Luis Scola', 'Jonas Valanciunas', 'Mike Wilks', 'Kevin Seraphin']",0.4265541642829793,0.8013860952198631,0.38890833333333324,0.3542999999999999
117,"['Greg Monroe', 'Chris Johnson', 'Troy Murphy', 'Manny Harris', 'Chris Singleton']",0.2962832767651101,0.5390885117674014,0.30353333333333327,0.24269999999999992
118,"['Yakhouba Diawara', 'Jodie Meeks', 'Jonas Valanciunas', 'Jeff Foster', 'Yao Ming']",0.3268522902117578,0.7484402680783856,0.34370833333333334,0.23290000000000002
119,"['Dennis Horner', 'Andrea Bargnani', 'Dwayne Jones', 'Mickael Pietrus', 'Raymond Felton']",0.39754628868331426,0.5157210912220953,0.2536875,0.40304999999999996
120,"['Greg Monroe', 'Manny Harris', 'Dominic McGuire', 'Raymond Felton', 'Tyrus Thomas']",0.5116691538705007,0.5922693591366722,0.3282583333333332,0.5337
121,"['Marco Belinelli', 'Jonas Jerebko', 'Brian Cardinal', 'DeQuan Jones', 'Jrue Holiday']",0.37623462524849105,0.4802433349899402,0.27145416666666666,0.3764000000000001
122,"['Kevin Seraphin', 'Eric Gordon', 'Jarron Collins', 'Yao Ming', 'Christian Eyenga']",0.39697793951005933,0.7894612634003967,0.283925,0.3370999999999998
123,"['Dexter Pittman', 'Peja Stojakovic', 'Jon Brockman', 'John Henson', 'Jordan Hamilton']",0.359101453602286,0.4295930240152408,0.32384999999999997,0.35154999999999986
124,"['Stephen Curry', 'Tyrus Thomas', 'Dexter Pittman', 'Jordan Hamilton', 'Garrett Temple']",0.5864005915324436,0.6137039435496241,0.3812999999999999,0.6245
125,"['Ronnie Price', 'C.J. Watson', 'Devin Brown', 'Larry Sanders', 'Travis Diener']",0.4660878745670306,0.5449024971135373,0.18724999999999997,0.50895
126,"['Yao Ming', 'Luis Scola', 'Chris Wilcox', 'Troy Murphy', 'Ekpe Udoh']",0.3359973432279699,0.582044788186466,0.3706375,0.27585000000000004
127,"['Luol Deng', 'Vince Carter', 'Manny Harris', 'Peja Stojakovic', 'Dwayne Jones']",0.3091034880549547,0.43796075369969856,0.36506249999999996,0.2694999999999999
128,"['Monta Ellis', 'Al Thornton', 'Shannon Brown', 'Jodie Meeks', 'Ish Smith']",0.6396542333608792,0.5303407224058612,0.3219875,0.7311500000000001
129,"['Diante Garrett', 'Yakhouba Diawara', 'Marcus Camby', 'Chris Johnson', 'Terrel Harris']",0.31754252863821714,0.41278352425478115,0.18750000000000003,0.32499999999999996
130,"['Marcus Morris', 'Greg Monroe', 'Manny Harris', 'Ekpe Udoh', 'Jrue Holiday']",0.49924520960028573,0.6166055640019055,0.3400958333333333,0.5082
131,"['Richard Jefferson', 'Dominic McGuire', 'Larry Sanders', 'Monta Ellis', 'James Posey']",0.40306660795798344,0.48309405305322295,0.29814999999999986,0.40840000000000004
132,"['Travis Outlaw', 'Elton Brand', 'Chris Wilcox', 'Andrea Bargnani', 'Chris Johnson']",0.32366995646994345,0.47951220979962295,0.38375416666666656,0.27740000000000004
133,"['Danny Green', 'Eric Gordon', 'Jeremy Evans', 'Donte Greene', 'Manny Harris']",0.3061244261459413,0.41154200763960935,0.2505208333333334,0.2954499999999999
134,"['Amir Johnson', 'Shannon Brown', 'Tim Duncan', 'Eric Gordon', 'Jonas Valanciunas']",0.43874215979049325,0.5438310652699555,0.48691666666666666,0.4058999999999999
135,"['Jeff Green', 'Donte Greene', 'Darren Collison', 'Jason Maxiell', 'Larry Sanders']",0.5122718747731947,0.7393791651546316,0.33566666666666667,0.50145
136,"['Jarron Collins', 'Dwayne Jones', 'George Hill', 'Mike Bibby', 'Elton Brand']",0.18317321252992913,0.6722922501995275,0.2898624999999999,0.0555
137,"['Manny Harris', 'Vladimir Radmanovic', 'Al Harrington', 'Dennis Horner', 'Peja Stojakovic']",0.28582497237232846,0.4001706491488575,0.22386249999999994,0.2745999999999998
138,"['Vladimir Radmanovic', 'Victor Claver', 'Larry Sanders', 'Manny Harris', 'Garrett Temple']",0.24530895559432198,0.44285970396214674,0.2552333333333333,0.20084999999999997
139,"['Eduardo Najera', 'Monta Ellis', 'Travis Outlaw', 'Danny Green', 'Randy Foye']",0.5737853266234452,0.4452646774896353,0.2806041666666666,0.6641499999999998
140,"['Ish Smith', 'Travis Diener', 'Eduardo Najera', 'Jarron Collins', 'Al Thornton']",0.3913016765719036,0.6869611771460241,0.12855,0.38425000000000004
141,"['Marcus Camby', 'Tyrus Thomas', 'Travis Diener', 'Nolan Smith', 'C.J. Watson']",0.5190086471834581,0.6394284812230543,0.22456250000000003,0.5562999999999999
142,"['Jason Maxiell', 'Terrence Ross', 'Stephen Curry', 'Tim Duncan', 'Carmelo Anthony']",0.61037462469516,0.6426724979677328,0.565125,0.6131500000000001
143,"['Will Bynum', 'Terrel Harris', 'Richard Jefferson', 'Carmelo Anthony', 'Semih Erden']",0.5636788145378941,0.6232504302526278,0.31290833333333323,0.60465
144,"['Christian Eyenga', 'Julyan Stone', 'Jodie Meeks', 'Mike Wilks', 'C.J. Watson']",0.3457226999979728,0.42603049998648534,0.2456875,0.34995
145,"['Terrence Ross', 'Eric Gordon', 'Jodie Meeks', 'Josh Smith', 'Marco Belinelli']",0.46074595517791966,0.39376470118613105,0.4663416666666666,0.4739000000000001
146,"['Jodie Meeks', 'Terrel Harris', 'Monta Ellis', 'Brian Cardinal', 'Chris Johnson']",0.39722601047323763,0.417806736488251,0.2722333333333333,0.41960000000000003
147,"['Jason Richardson', 'Jose Calderon', 'Diante Garrett', 'Jeff Foster', 'Theo Ratliff']",0.4381618572556779,0.49387071503785324,0.21077500000000002,0.47495
148,"['Dominic McGuire', 'Kevin Martin', 'Raymond Felton', 'Larry Sanders', 'Terrel Harris']",0.4178926865912524,0.5358679106083492,0.27795,0.42260000000000003
149,"['Jodie Meeks', 'Chase Budinger', 'Dennis Horner', 'Jon Brockman', 'Terrence Ross']",0.24785457741251476,0.42970968275009924,0.24335416666666662,0.20984999999999987
150,"['DeQuan Jones', 'Chris Wilcox', 'Randy Foye', 'Nolan Smith', 'Jonas Jerebko']",0.5390555781859524,0.5192163545730168,0.2544208333333333,0.6042999999999998
151,"['Randy Foye', 'Luol Deng', 'Terrel Harris', 'Ryan Anderson', 'Jonas Valanciunas']",0.5061506850255816,0.5085754001705444,0.4082958333333333,0.5266
152,"['Yao Ming', 'Greg Monroe', 'George Hill', 'John Henson', 'Eric Gordon']",0.5290337305252598,0.9102207035017321,0.4135374999999999,0.4721000000000001
153,"['Chris Singleton', 'Ronnie Price', 'Chase Budinger', 'Luol Deng', 'Paul Millsap']",0.4529374306947536,0.502591204631691,0.3616916666666667,0.46185
154,"['CJ McCollum', 'Mickael Pietrus', 'Jordan Hamilton', 'Luol Deng', 'Stephen Curry']",0.5772581138328301,0.40202075888553424,0.41490000000000005,0.6496000000000001
155,"['DeMar DeRozan', 'Elton Brand', 'Tim Duncan', 'Eric Gordon', 'Serge Ibaka']",0.4253633769741287,0.4945850131608587,0.47357083333333333,0.40019999999999983
156,"['Jeremy Evans', 'Victor Claver', 'Jeff Foster', 'Kevin Seraphin', 'Christian Eyenga']",0.22588121060017094,0.5196164040011397,0.26665833333333333,0.15419999999999998
