avg_pts,avg_reb,avg_ast,avg_ts_pct,avg_net_rating,avg_usg_pct,avg_ast_pct,std_pts,std_reb,std_height,std_age,std_usg_pct,height_range,age_range,high_scorers,playmakers,rebounders,good_shooters,avg_height,avg_weight,avg_age,team_score
9.940000000000001,3.4800000000000004,2.88,0.5454,2.8600000000000003,0.1852,0.1594,8.428997567919925,0.9833615815151617,9.22827827928915,3.605551275463989,0.07154858489166645,20.319999999999993,10.0,1,1,0,2,201.16799999999998,95.707912,27.0,0.5107448220730471
10.38,4.819999999999999,1.8799999999999997,0.5378,2.5200000000000005,0.19179999999999997,0.11999999999999997,5.39786995026742,2.748999818115672,6.32454899577828,3.6742346141747673,0.05044501957577184,15.240000000000009,9.0,1,0,1,2,203.708,109.4971088,29.0,0.4936069331918913
8.86,2.84,1.16,0.5105999999999999,-1.3800000000000001,0.1948,0.08660000000000001,5.476130020370224,0.6107372593840988,3.7674288314445956,4.123105625617661,0.03627257917490839,10.159999999999997,10.0,1,0,0,1,200.152,96.97796960000001,24.0,0.3370789200817168
3.84,3.8600000000000003,0.6,0.462,-0.7799999999999996,0.1512,0.0752,3.2829864452964164,2.882360144048623,7.951457727989258,5.683308895353129,0.031356020155625615,20.32000000000002,13.0,0,0,1,1,206.756,106.59412,26.6,0.224161712625569
8.200000000000001,2.7399999999999998,1.58,0.5346,-0.8400000000000002,0.16539999999999996,0.09839999999999997,7.2387844283415435,0.7797435475847171,7.405308906453533,3.9115214431215892,0.07196387982870293,17.78,9.0,2,0,0,1,203.2,103.6911312,28.6,0.283111436067615
12.780000000000001,5.5600000000000005,1.86,0.4997999999999999,-0.9000000000000001,0.23939999999999997,0.1376,10.081269761294953,3.8849710423631216,8.688136739255427,2.588435821108957,0.06652292837811637,22.859999999999985,6.0,2,0,3,1,201.16799999999998,99.336648,26.8,0.5203661603575394
11.459999999999999,4.380000000000001,3.5200000000000005,0.5444,3.8,0.2012,0.18459999999999996,8.015796903614762,2.585923432741194,10.254807652998661,4.969909455915671,0.051309843110264916,22.859999999999985,13.0,1,2,1,2,199.136,97.70371680000001,26.8,0.6975447305978333
7.540000000000001,2.8200000000000003,1.42,0.533,-8.8,0.19299999999999998,0.1376,2.9142752100651035,2.5801162764495715,13.00122763434284,4.08656334834051,0.04746050990033717,33.01999999999998,9.0,0,0,1,2,192.53199999999998,90.26480799999999,26.2,0.4738166608300676
8.64,3.38,1.6199999999999999,0.46099999999999997,-4.1,0.20399999999999996,0.12299999999999997,8.156776324014286,3.5548558339263208,5.267056103745248,2.16794833886788,0.04413048832723246,12.700000000000017,5.0,2,0,1,1,197.10399999999998,92.3513312,24.2,0.3761318352520012
4.86,2.0200000000000005,1.1,0.4596,-8.18,0.17159999999999995,0.1722,3.7105255692421797,1.4411800720243115,9.935264465528842,4.919349550499538,0.03967744951480624,22.860000000000014,12.0,0,0,0,1,199.136,95.43575680000001,26.2,0.49106666534854687
12.08,4.9799999999999995,3.8600000000000003,0.5434,6.459999999999999,0.1986,0.1928,7.196318503234831,2.8839209420509433,11.15866837933631,5.585696017507576,0.055716245386781056,25.400000000000006,13.0,1,2,1,3,199.644,100.15311359999998,30.2,0.7007450710315293
4.9399999999999995,2.08,1.4,0.48699999999999993,-8.120000000000001,0.184,0.17119999999999996,4.111933851608024,1.9715476154534033,15.9029154559785,4.159326868617084,0.04034848200366403,40.639999999999986,10.0,0,0,0,2,201.168,99.79024,27.6,0.480834475609756
5.8999999999999995,4.24,1.1199999999999999,0.5094,-1.08,0.153,0.0992,2.6182054923172093,2.423427325091471,9.263167924635715,3.2093613071762426,0.014352700094407304,22.859999999999985,7.0,0,0,1,1,204.21599999999998,101.151016,26.6,0.353788802863724
7.459999999999999,3.38,0.8799999999999999,0.4372,-4.640000000000001,0.195,0.07859999999999999,7.124815787092324,1.8566098136118963,7.31766902777107,2.345207879911715,0.06384355879804947,17.78,5.0,1,0,0,0,204.724,103.50969439999999,24.0,0.33392929301437685
11.92,4.34,2.88,0.5432,1.8200000000000003,0.21679999999999996,0.1644,8.201646176225843,0.9555103348473003,7.7459589464442695,4.8270073544588685,0.048028116765078364,17.78,11.0,2,1,0,1,202.184,102.51179199999999,28.4,0.6042430663998046
5.319999999999999,2.54,1.8199999999999998,0.45499999999999996,-5.46,0.16219999999999998,0.1508,4.453874717591415,0.8111719916269299,14.027608491827824,3.271085446759225,0.035109827683997535,27.939999999999998,8.0,0,1,0,0,198.12,95.1636016,25.2,0.5251594710872554
4.92,2.7,1.24,0.45899999999999996,1.4400000000000002,0.15020000000000003,0.1206,3.4303061087897095,1.8439088914585775,2.8960455797518114,4.8166378315169185,0.03704996626179301,7.6200000000000045,12.0,0,0,0,1,197.10399999999998,97.52228,28.8,0.32090986272901456
7.159999999999999,3.6799999999999997,1.0399999999999998,0.504,-3.8,0.18299999999999997,0.0866,3.20359173428825,1.9562719647329203,5.506588780724409,4.69041575982343,0.04094508517514647,15.23999999999998,12.0,0,0,0,1,203.708,106.23124639999999,25.0,0.33344479410101946
6.26,1.9,1.3,0.49779999999999996,-2.4,0.1952,0.128,3.6149688795340964,0.7035623639735145,5.079999999999998,2.5495097567963922,0.046788887569592846,10.159999999999997,6.0,0,0,0,0,193.04000000000002,90.3555264,25.0,0.5376520628372017
10.76,3.5400000000000005,1.4,0.5273999999999999,-3.22,0.20399999999999996,0.096,10.747232201827595,2.9879759035172953,6.623509643685893,3.5355339059327378,0.07487656509215683,15.240000000000009,8.0,2,0,1,2,199.13599999999997,101.8767632,26.0,0.4052017681981867
5.720000000000001,1.9400000000000002,1.7399999999999998,0.5268,-1.6200000000000003,0.156,0.1314,3.24530430006186,0.8264381404557755,7.273453100144388,4.324349662087931,0.048667237439575295,17.78,11.0,0,1,0,1,198.628,100.697424,27.2,0.35919758801473634
8.68,3.8200000000000003,2.06,0.504,-1.4,0.1858,0.12159999999999997,2.890847626562147,1.5006665185843258,8.032185256827681,5.128352561983234,0.028472794032198528,20.319999999999993,12.0,0,1,0,0,200.66,96.52437760000001,29.4,0.4575553058406701
4.1,2.08,0.8399999999999999,0.4588,-6.460000000000001,0.16679999999999998,0.1056,2.968164415931166,0.8814760348415605,12.260598680325522,3.420526275297414,0.024539763650043553,30.47999999999999,9.0,0,0,0,1,197.10399999999998,97.2501248,25.8,0.27666634872558427
6.480000000000001,1.86,1.98,0.49800000000000005,-6.56,0.1868,0.1848,3.40617087064052,0.687749954561976,7.184204896855325,5.272570530585627,0.02336022260167912,15.240000000000009,14.0,0,0,0,1,198.11999999999998,93.71210719999999,25.4,0.5510632123913949
8.96,4.32,1.56,0.49379999999999996,-1.7399999999999998,0.1876,0.11879999999999999,8.161678748884938,3.38260254833464,6.117130046026489,3.96232255123179,0.07784792868150057,15.240000000000009,10.0,2,0,1,0,206.756,107.13843040000002,26.8,0.35534034754364435
7.5,3.8599999999999994,1.64,0.517,-6.9,0.183,0.12999999999999998,5.482244066073673,3.3200903602161187,8.908124381709088,4.979959839195493,0.037841775856849,22.859999999999985,11.0,1,0,1,1,202.18399999999997,102.965384,26.4,0.4523216612432733
6.900000000000001,2.66,1.58,0.4774,-7.339999999999999,0.1538,0.1466,5.2043251243557025,2.5402755756019855,7.9107850432178966,3.492849839314596,0.03266037354348539,17.78,9.0,0,0,0,3,195.07199999999997,93.3492336,28.2,0.36705833036686997
3.1,1.3199999999999998,0.4800000000000001,0.5166000000000001,-12.52,0.17379999999999995,0.09079999999999998,3.124899998399949,0.7085195833567339,9.605096563804032,4.979959839195493,0.04991693099540478,25.400000000000006,13.0,0,0,0,2,204.216,100.0623952,25.4,0.3784723122917434
11.94,4.9399999999999995,2.4,0.5227999999999999,2.0599999999999996,0.19619999999999999,0.12799999999999997,5.767408430135671,2.804104135013534,9.05181307805238,3.6469165057620936,0.04880266386171968,22.860000000000014,9.0,2,1,2,1,200.152,104.32616,29.6,0.5202728102127576
8.6,2.6399999999999997,3.12,0.5298,-3.38,0.2012,0.22079999999999997,3.392639090737475,1.0188228501560024,9.771575103329045,4.9295030175464944,0.04687963310436634,25.400000000000006,12.0,0,1,0,0,194.05599999999998,94.25641759999999,27.6,0.6497032718947804
7.12,3.56,2.0799999999999996,0.46719999999999995,-7.0,0.16839999999999997,0.11200000000000002,5.959194576450747,3.2284671285301942,10.534112207490487,4.324349662087931,0.05534708664419475,25.400000000000006,11.0,0,1,1,0,203.708,103.96328639999999,28.8,0.41859077253624133
7.720000000000001,2.44,1.1199999999999999,0.5149999999999999,-4.24,0.188,0.10039999999999998,5.150922247520341,1.3813037319865606,7.273453100144387,5.06951674225463,0.05422637734534735,17.78,12.0,1,0,0,2,197.612,100.15311359999998,26.2,0.4571201014491466
6.779999999999999,2.3200000000000003,0.9200000000000002,0.43220000000000003,-4.9,0.1638,0.07260000000000001,6.694176573709421,1.1562871615649808,6.2217039466692645,4.774934554525329,0.05645086358949699,15.23999999999998,10.0,1,0,0,0,200.66000000000003,101.0602976,26.4,0.2367622698863587
5.5,1.6,2.16,0.501,-8.98,0.16619999999999996,0.16779999999999995,4.417578522222327,0.6,8.908124381709086,3.0495901363953815,0.0390666097838039,22.859999999999985,8.0,0,1,0,2,192.024,96.88725120000001,26.6,0.5042226403819511
5.7,3.18,1.3199999999999998,0.40020000000000006,-0.060000000000000143,0.2136,0.11979999999999999,7.735631842325487,3.623120202256613,5.847519132076441,4.949747468305833,0.07253481922497636,15.240000000000009,13.0,1,0,1,0,206.75600000000003,110.67644800000001,26.0,0.5227174416510585
11.959999999999999,6.339999999999999,2.46,0.542,-0.05999999999999979,0.2044,0.13839999999999997,5.946679745875004,3.540903839417275,10.317528773887668,5.176871642217914,0.05392865657514565,25.400000000000006,12.0,2,0,3,1,205.74,107.501304,29.4,0.4643043577807527
13.86,4.5200000000000005,1.6600000000000001,0.5122,-3.0,0.21939999999999998,0.088,5.340692838948894,1.5642889758609182,5.388153672641495,1.3038404810405297,0.04758466139419297,15.240000000000009,3.0,3,0,0,0,205.74,102.78394720000001,27.2,0.4502838972636193
6.24,3.4199999999999995,1.46,0.42000000000000004,-5.44,0.183,0.137,7.3676997767281485,3.623120202256613,6.117130046026481,3.271085446759225,0.06201209559432739,15.23999999999998,9.0,1,0,1,0,202.18400000000003,97.52228,26.8,0.31621418040778254
5.840000000000001,2.46,0.9,0.5234,-6.9,0.1708,0.09119999999999998,4.092432039753378,0.5770615218501404,9.67203184444717,2.7748873851023212,0.04932240870030582,20.32000000000002,7.0,0,0,0,1,203.2,99.6995216,26.8,0.2809313449013215
8.1,3.12,1.8,0.5356,-3.4599999999999995,0.1722,0.10899999999999999,5.732364259186605,2.122969618247044,9.90274305432591,5.366563145999495,0.041191018438489685,25.400000000000006,12.0,1,0,0,2,200.152,105.23334399999999,27.4,0.33456366310954594
7.2,3.8200000000000003,1.64,0.4768,-7.06,0.156,0.13799999999999998,6.09343909463285,2.6090228055729985,9.332555920003916,2.345207879911715,0.0423733406754766,22.860000000000014,5.0,1,0,0,1,200.66,94.347136,26.0,0.37105635196427633
9.76,2.88,2.34,0.5212,-5.5,0.2104,0.1598,7.118848221447062,1.6068602926203635,13.631070390838726,3.7815340802378077,0.05352849708332936,30.480000000000018,10.0,1,1,0,0,202.184,102.4210736,25.4,0.6915424434714774
5.860000000000001,2.26,0.9200000000000002,0.5136,0.1200000000000001,0.20019999999999993,0.1006,2.0007498594277098,0.5594640292279747,7.317669027771072,6.268971207462991,0.016961721610732835,15.240000000000009,13.0,0,0,0,1,202.184,101.5138896,27.6,0.3719983149542069
6.38,2.88,0.96,0.496,-12.360000000000001,0.174,0.07060000000000001,4.0511726697340364,2.038872237291979,5.079999999999998,4.969909455915671,0.033166247903554,12.699999999999989,11.0,0,0,0,1,203.2,101.8767632,27.2,0.256946576564137
5.62,2.5,1.2600000000000002,0.45199999999999996,-4.58,0.18519999999999998,0.1556,6.4681527502061975,2.2034064536530704,6.956076480315619,4.242640687119285,0.045636608112347744,12.700000000000017,10.0,1,0,0,1,200.66,94.25641759999999,27.0,0.42058285733782635
9.540000000000001,3.8,0.96,0.5558,-8.28,0.18799999999999997,0.06459999999999998,4.866004521165182,1.0295630140987002,12.623570018025799,4.266145801540309,0.0500849278725646,33.01999999999998,9.0,1,0,0,2,207.772,107.22914879999999,25.8,0.38310805995663527
5.24,1.72,1.58,0.42940000000000006,-5.46,0.20700000000000002,0.14819999999999997,4.486423965699185,0.9418067742376882,12.048277885241518,4.147288270665544,0.05178802950489622,33.01999999999998,11.0,0,0,0,2,193.04000000000002,94.347136,25.8,0.6403848326903054
10.24,3.4,2.28,0.5062,-2.42,0.211,0.144,5.453714330619087,0.8514693182963201,8.980256121069154,3.7815340802378072,0.043185645763378376,20.319999999999993,9.0,1,1,0,0,198.12,94.52857279999999,26.4,0.6587897022745004
12.5,3.5200000000000005,2.0799999999999996,0.523,-1.4599999999999997,0.21779999999999994,0.12240000000000002,6.287686378947346,1.2357184145265456,11.584182319007247,5.128352561983234,0.05094801271884901,30.480000000000018,13.0,2,1,0,1,201.676,99.336648,25.4,0.5978848368944167
7.5200000000000005,3.16,1.18,0.541,-4.38,0.19260000000000002,0.09699999999999998,6.384120926173,2.9074043406447614,7.951457727989249,4.324349662087931,0.06171952689384455,20.319999999999993,9.0,1,0,1,1,201.67600000000002,102.1489184,25.8,0.4637347151369037
7.24,4.779999999999999,1.1,0.5046,-4.1,0.15959999999999996,0.076,5.775205624044913,2.748090245970827,5.267056103745246,6.97853852894716,0.0452028760146962,12.700000000000017,17.0,1,0,1,0,206.756,107.41058559999999,30.2,0.24485581136703888
5.44,3.1,0.76,0.4808,-3.8,0.1746,0.078,3.5189487066452103,1.9403607911932255,7.745958946444266,4.919349550499537,0.04710944703559998,17.78,12.0,0,0,0,0,202.184,106.14052799999999,26.2,0.28686021032681186
8.52,2.6,2.5600000000000005,0.5109999999999999,-5.0200000000000005,0.20659999999999995,0.16919999999999996,5.593925276583519,1.7131841699011816,17.45037306191475,2.9154759474226504,0.030980639115421725,43.18000000000001,7.0,1,1,0,1,198.628,102.51179200000001,27.0,0.6948052503879827
4.04,3.06,0.78,0.40520000000000006,-3.0200000000000005,0.156,0.0738,4.578536884202201,2.2733235581412514,3.311754821842948,4.183300132670378,0.07792624718283309,7.6200000000000045,9.0,0,0,0,1,205.23199999999997,111.31147680000001,29.0,0.21711821793285577
8.419999999999998,2.4800000000000004,1.72,0.5096,-5.14,0.2062,0.12040000000000002,6.535441836632012,0.9203260291874831,11.99461045636748,1.0954451150103321,0.024519380090043036,30.480000000000018,2.0,1,1,0,0,201.676,98.9737744,21.8,0.5451605252090446
6.7,3.4200000000000004,1.8799999999999997,0.5014000000000001,-3.46,0.18019999999999997,0.1242,3.4777866524558405,1.7166828478201792,9.435681215471414,4.868264577855234,0.03289680835582686,22.860000000000014,11.0,0,1,0,0,201.676,100.5159872,26.2,0.43653221650290563
5.279999999999999,3.0000000000000004,1.16,0.44299999999999995,-0.9,0.1258,0.1152,6.324318145065127,2.701851217221259,5.079999999999998,6.363961030678928,0.05365351805799877,10.159999999999997,15.0,1,0,1,1,203.2,100.24383200000001,29.0,0.24728897993518925
5.840000000000001,4.18,1.56,0.48440000000000005,-4.1,0.161,0.11100000000000002,2.56378626254218,2.818155425096352,6.574626985616754,7.569676347110224,0.048523190332046384,17.78,18.0,0,0,1,0,203.708,104.23544159999999,27.6,0.3904307732763797
9.919999999999998,2.96,2.8400000000000003,0.46159999999999995,-2.16,0.20659999999999998,0.176,10.692614273413213,3.0046630426721728,7.048213958159899,4.03732584763727,0.07116389534026361,17.78,10.0,1,1,1,1,196.088,95.70791200000001,25.6,0.640223847186681
11.8,4.88,3.8600000000000003,0.4768,-6.380000000000001,0.2056,0.24419999999999997,6.965270992574518,4.404202538485259,12.495147858268828,2.5099800796022267,0.06943198110381123,27.939999999999998,5.0,2,2,2,1,195.07199999999997,92.532768,25.6,0.7137700000663821
7.68,4.74,1.6199999999999999,0.5229999999999999,1.7,0.1908,0.1258,3.8919146958791377,2.6368541863364383,8.908124381709088,5.612486080160912,0.030995160912632803,22.859999999999985,14.0,0,0,1,1,201.67600000000002,104.77975199999999,27.0,0.39220135158922403
7.840000000000001,3.6199999999999997,1.8800000000000001,0.5098,-3.6799999999999997,0.16460000000000002,0.1196,5.312532352842663,1.5722595205626835,6.623509643685894,4.669047011971501,0.044880953644057066,17.78,12.0,1,0,0,0,204.21599999999998,100.15311360000001,25.4,0.4039359866697114
7.08,3.28,1.42,0.4314,-3.88,0.17379999999999998,0.12299999999999997,8.014798812197347,3.5891503172756645,7.31766902777107,1.8165902124584952,0.05089400750579584,17.78,5.0,2,0,1,1,199.136,99.6088032,25.4,0.31234845960154667
4.840000000000001,2.56,0.8200000000000001,0.4596,-7.640000000000001,0.154,0.134,6.369301374562206,2.9753991328895695,7.704201451156384,3.7815340802378072,0.051259145525457205,20.32000000000002,9.0,1,0,1,1,203.708,102.96538400000001,26.6,0.3139951043081897
6.339999999999999,4.34,1.4400000000000002,0.5634,0.02,0.15699999999999997,0.11319999999999994,2.685702887513807,2.6225941355840785,9.332555920003905,6.496152707564686,0.03211697370550343,22.859999999999985,16.0,0,0,1,2,203.2,100.5159872,27.8,0.284742097740066
9.5,3.6399999999999997,1.7199999999999995,0.5645999999999999,5.34,0.17279999999999998,0.10299999999999998,3.3414068893207247,2.884961004935769,9.05181307805237,4.868264577855235,0.032104516816173996,22.859999999999985,12.0,0,0,1,4,201.168,93.89354399999999,29.2,0.33981500123762565
7.339999999999999,3.84,1.78,0.5067999999999999,2.34,0.19780000000000003,0.11739999999999999,2.8456985082752526,2.293032926061028,10.776307345282989,2.7748873851023212,0.028752391204906767,25.400000000000006,7.0,0,1,1,1,203.2,100.33455040000001,23.2,0.49715612799096986
5.92,2.8999999999999995,1.9400000000000002,0.4875999999999999,1.8400000000000003,0.15339999999999995,0.1234,4.652096301668743,0.6745368781616022,8.908124381709086,5.449770637375485,0.047268382667487154,22.859999999999985,12.0,0,1,0,1,202.184,105.1426256,29.8,0.37226103077812134
7.720000000000001,3.4200000000000004,2.16,0.5252000000000001,-1.02,0.1654,0.13939999999999997,2.7905196648653097,2.3101947969814147,10.625582336982758,2.4083189157584592,0.018008331405213525,22.859999999999985,6.0,0,1,1,3,200.66,97.52228,24.6,0.42507511886036264
6.92,2.88,1.8400000000000003,0.5682,-2.5599999999999996,0.1674,0.12799999999999997,2.6975915183733807,0.49699094559156715,9.228278279289153,4.636809247747852,0.02982113344593059,20.319999999999993,11.0,0,0,0,2,198.628,94.347136,26.0,0.42831161137536033
10.559999999999999,3.3199999999999994,1.22,0.5811999999999999,-6.9799999999999995,0.18380000000000002,0.06759999999999998,7.710577150901222,2.8734996084913598,6.064166884247173,3.03315017762062,0.05361622888641088,15.240000000000009,7.0,2,0,1,3,202.692,100.06239520000001,28.2,0.33937309880420363
4.1,2.1,1.12,0.5187999999999999,-7.56,0.1324,0.0982,3.600694377477767,0.9219544457292888,9.935264465528835,5.167204273105526,0.03979070243159826,25.400000000000006,12.0,0,0,0,1,204.21599999999998,104.23544159999999,27.2,0.18961854568478925
8.14,3.08,1.6,0.5692,-1.8799999999999997,0.16339999999999993,0.10939999999999998,5.017270174108626,1.886001060445089,6.375349402189661,4.207136793592526,0.046403663648466355,15.240000000000009,10.0,1,0,0,3,202.184,94.6192912,26.8,0.27652411457455983
4.4,1.72,1.0,0.4760000000000001,-2.6399999999999997,0.15039999999999998,0.11479999999999999,3.4168699126539774,0.9418067742376882,7.619999999999995,3.3166247903554,0.04335089387775064,20.319999999999993,7.0,0,0,0,1,200.65999999999997,101.5138896,30.0,0.3105326188487518
8.5,4.68,1.56,0.546,-1.78,0.16219999999999996,0.1034,5.435531252784772,1.713767778901214,9.051813078052371,5.06951674225463,0.04931733974982832,22.859999999999985,11.0,1,0,0,2,203.708,102.51179199999999,28.2,0.3045183154772254
11.66,4.44,2.7399999999999998,0.5604,-4.540000000000001,0.20279999999999995,0.1736,10.01139350939718,3.75473034983872,14.210386342390551,4.03732584763727,0.08194327306130747,33.01999999999998,11.0,1,1,2,3,196.596,96.9779696,29.6,0.5768038345724791
8.280000000000001,3.3600000000000003,0.8800000000000001,0.5262,-7.540000000000001,0.1826,0.0826,5.358824497965949,2.5598828098176685,13.247019287371776,3.1144823004794873,0.036308401231670895,33.01999999999998,7.0,1,0,1,2,197.61200000000002,98.88305600000001,28.2,0.337368746896857
6.840000000000001,5.86,0.9399999999999998,0.48600000000000004,0.3400000000000002,0.14820000000000003,0.05920000000000001,2.342648074295411,2.4316660954991334,3.8521007255781874,6.324555320336759,0.019979989989987477,10.159999999999997,16.0,0,0,2,1,206.756,107.2291488,28.0,0.22162952681491643
13.260000000000002,3.0999999999999996,3.66,0.5196,-1.2799999999999998,0.22399999999999998,0.22359999999999997,8.528950697477386,1.7677669529663689,11.695038264152886,0.8944271909999159,0.060671245248470056,30.480000000000018,2.0,2,1,0,2,193.548,91.0812736,25.6,0.7385919396008581
7.459999999999999,4.72,1.78,0.48019999999999996,-1.52,0.1624,0.11820000000000001,6.577461516421058,3.01778064146485,4.173645888189367,2.16794833886788,0.07173074654567592,10.159999999999997,5.0,1,0,1,0,203.708,104.32616,28.2,0.27750679082628965
8.059999999999999,3.22,2.04,0.5281999999999999,-1.8200000000000003,0.177,0.12939999999999996,3.295147948120084,1.089495295997188,8.112109466717023,3.9749213828703582,0.036324922573902345,20.319999999999993,11.0,0,1,0,2,201.16799999999998,98.1573088,27.4,0.4360671119701257
7.659999999999999,2.24,2.5200000000000005,0.487,-6.580000000000001,0.1984,0.21359999999999996,3.439912789592201,1.1545561917897282,7.491923651506341,3.8470768123342687,0.02277718156401271,15.240000000000009,10.0,0,1,0,1,197.612,96.61509600000001,27.6,0.6013822380729898
4.9799999999999995,2.58,1.02,0.3868,0.9800000000000001,0.1372,0.078,3.244533864825578,1.0497618777608568,5.792091159503617,2.8635642126552705,0.08160085783862815,12.699999999999989,8.0,0,0,0,0,202.69199999999998,101.3324528,26.8,0.1752869871299581
5.24,4.24,1.22,0.3664,-5.7,0.1486,0.10159999999999998,6.618761213399378,3.5585109245300908,6.862702091742001,6.348228099241551,0.074677975334097,17.78,15.0,1,0,1,0,204.724,105.5962176,29.4,0.21997077955179556
4.5200000000000005,2.2600000000000002,1.0000000000000002,0.4948,-6.0200000000000005,0.1566,0.1032,3.3707565916274644,1.0737783756436894,7.317669027771071,5.941380311005179,0.027682124195949964,15.240000000000009,14.0,0,0,0,1,204.21599999999998,103.23753919999999,27.4,0.2425644069503733
8.579999999999998,3.7600000000000002,1.2,0.4452,-5.48,0.2042,0.1014,5.719003409685992,2.5383065220733294,8.725186530957373,2.0,0.053751279054549024,22.859999999999985,4.0,1,0,1,0,202.184,104.779752,25.0,0.4986740154788676
6.4799999999999995,3.2599999999999993,1.3399999999999999,0.4901999999999999,-4.3,0.16219999999999998,0.11779999999999999,4.104509714935512,1.5257784898208524,16.69458355275746,4.277849927241488,0.059537383214246155,45.72,11.0,0,0,0,2,202.692,105.23334400000002,29.6,0.43195213603436644
8.459999999999999,3.8600000000000003,1.2600000000000002,0.5589999999999999,-2.2399999999999998,0.18839999999999998,0.10059999999999998,6.135389148212198,2.429609022044493,5.506588780724412,4.54972526643093,0.04941457274934187,12.699999999999989,12.0,1,0,1,2,203.708,105.1426256,28.8,0.3571226526959707
4.74,2.24,1.16,0.44799999999999995,-1.6200000000000003,0.1654,0.1004,2.791594526431086,0.9071934744033381,6.815535195419352,5.683308895353129,0.02474469640145136,15.23999999999998,12.0,0,0,0,1,196.088,93.6213888,27.4,0.2513523316338509
10.78,4.08,2.8600000000000003,0.5138,4.26,0.2092,0.1896,7.034344319124562,2.681790446697877,9.605096563804034,4.8270073544588685,0.060416885057076555,25.400000000000006,11.0,2,1,1,0,199.644,98.883056,27.4,0.6763831208740048
7.340000000000001,2.5,1.8799999999999997,0.5268,-0.45999999999999996,0.1702,0.1226,4.831976821136459,0.9137833441248534,10.09630031249071,5.449770637375485,0.05793271959782313,27.939999999999998,12.0,0,1,0,1,196.596,94.347136,27.8,0.436557750820985
11.64,5.74,1.4200000000000002,0.5424,-0.4400000000000002,0.20919999999999997,0.09659999999999999,5.545989542002401,2.400624918640978,1.7960512242138251,4.743416490252569,0.022117866081518778,5.079999999999984,12.0,2,0,2,1,208.27999999999997,108.9527984,27.0,0.3993421243788048
9.74,3.9599999999999995,1.38,0.48819999999999997,-0.9200000000000002,0.185,0.10159999999999998,5.975198741464588,3.2446879665077195,7.048213958159898,2.302172886644268,0.036193922141707725,17.78,6.0,1,0,2,2,202.69199999999998,99.6088032,26.4,0.44492453722491965
9.3,4.5200000000000005,1.9,0.5552,-2.96,0.20839999999999997,0.14299999999999996,4.568369512200168,3.0735972410190637,11.994610456367477,4.560701700396552,0.058333523809212834,27.939999999999998,10.0,1,0,1,1,202.184,101.151016,27.4,0.5566734462726406
6.8199999999999985,2.8,1.1,0.4986,-1.9600000000000002,0.1682,0.0782,2.4232209969377534,0.9246621004453465,3.767428831444594,6.220932405998316,0.032698623824252905,10.159999999999997,13.0,0,0,0,1,197.612,97.97587200000001,26.8,0.2515675701054417
7.720000000000001,4.92,1.7200000000000002,0.5284,0.9800000000000001,0.1726,0.10999999999999999,2.144061566280222,2.8804513535208334,10.564690246287391,6.557438524302,0.04316016682080828,22.859999999999985,16.0,0,0,1,2,201.676,97.068688,29.0,0.3332191433732614
4.24,2.64,1.6599999999999997,0.47780000000000006,-4.22,0.1488,0.1426,2.411016383187804,2.18929212303886,6.720208330104057,5.495452665613635,0.03562583332358697,17.78,14.0,0,0,0,0,200.66,96.16150400000001,26.2,0.3457052929505161
9.36,2.54,2.8600000000000003,0.5416000000000001,-2.84,0.18899999999999995,0.18619999999999998,6.960100573985983,0.8648699324175861,9.40143180584745,3.1144823004794873,0.0555427763079953,22.860000000000014,7.0,1,2,0,1,193.548,85.9103248,25.2,0.6093539063319795
5.9799999999999995,2.7,1.44,0.5292,-2.2599999999999993,0.1698,0.1202,3.287400188598887,0.7745966692414833,4.885787551664525,6.418722614352485,0.04182941548719038,12.700000000000017,14.0,0,0,0,1,200.152,93.9842624,26.2,0.3825177198450823
6.459999999999999,2.72,1.02,0.5370000000000001,-5.4799999999999995,0.13559999999999994,0.07780000000000001,6.261229911127685,1.2930583900195691,7.0482139581598995,3.96232255123179,0.04376414057193403,17.78,10.0,1,0,0,3,203.708,104.77975199999999,28.8,0.19637139157725217
6.06,3.7199999999999998,0.96,0.5272,-3.2999999999999994,0.16279999999999997,0.08580000000000002,2.9787581304966673,2.4752777621915483,5.847519132076434,6.48074069840786,0.03849935064387446,15.23999999999998,13.0,0,0,0,2,204.724,101.0602976,27.0,0.2638835011895215
11.86,3.94,1.7200000000000002,0.5622,-1.7399999999999998,0.20099999999999998,0.11299999999999999,9.164223916950087,2.3754999473794984,4.885787551664516,4.494441010848846,0.07074249076757189,12.699999999999989,11.0,1,0,1,3,201.16799999999998,101.60460800000001,27.8,0.39886577716886784
8.46,2.1,2.62,0.4958,-0.7400000000000002,0.21000000000000002,0.19759999999999997,5.34490411513621,0.5612486080160912,7.048213958159898,2.701851217221259,0.031646484796893325,17.78,7.0,1,1,0,1,189.992,90.0833712,24.4,0.6396138538093212
5.1000000000000005,1.86,2.18,0.48339999999999994,-0.2599999999999998,0.20539999999999997,0.19519999999999996,4.341658669218481,1.225969004502153,6.3245489957782715,5.639148871948674,0.030631682944298043,12.699999999999989,14.0,0,1,0,0,192.532,91.171992,26.4,0.5979337384817603
8.799999999999999,3.7,1.2600000000000002,0.529,-2.9400000000000004,0.1704,0.0784,5.390732788777422,2.943637205907005,6.62350964368589,5.683308895353129,0.036780429578785516,17.78,12.0,1,0,1,1,201.676,99.97167679999998,28.4,0.296511922497133
